zip,name,naics,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name
16833,"CURWENSVILLE, PA",813///,13,9,4,N,N,N,N,N,N,N,CURWENSVILLE,PA,CLEARFIELD
16836,"FRENCHVILLE, PA",813///,4,N,N,N,N,N,N,N,N,N,FRENCHVILLE,PA,CLEARFIELD
16840,"HAWK RUN, PA",813///,3,3,N,N,N,N,N,N,N,N,HAWK RUN,PA,CLEARFIELD
16841,"HOWARD, PA",813///,6,6,N,N,N,N,N,N,N,N,HOWARD,PA,CENTRE
16853,"MILESBURG, PA",813///,5,3,N,N,N,N,N,N,N,N,MILESBURG,PA,CENTRE
16854,"MILLHEIM, PA",813///,4,N,N,N,N,N,N,N,N,N,MILLHEIM,PA,CENTRE
16865,"PENNSYLVANIA FURNACE, PA",813///,4,3,N,N,N,N,N,N,N,N,PENNSYLVANIA FURNACE,PA,CENTRE
16866,"PHILIPSBURG, PA",813///,16,13,N,N,N,N,N,N,N,N,PHILIPSBURG,PA,CENTRE
16870,"PORT MATILDA, PA",611///,3,N,N,N,N,N,N,N,N,N,PORT MATILDA,PA,CENTRE
16870,"PORT MATILDA, PA",813///,7,5,N,N,N,N,N,N,N,N,PORT MATILDA,PA,CENTRE
16875,"SPRING MILLS, PA",813///,9,8,N,N,N,N,N,N,N,N,SPRING MILLS,PA,CENTRE
16881,"WOODLAND, PA",813///,5,4,N,N,N,N,N,N,N,N,WOODLAND,PA,CLEARFIELD
16901,"WELLSBORO, PA",813///,23,17,5,N,N,N,N,N,N,N,WELLSBORO,PA,TIOGA
16912,"BLOSSBURG, PA",813///,4,N,3,N,N,N,N,N,N,N,BLOSSBURG,PA,TIOGA
16915,"COUDERSPORT, PA",813///,11,5,5,N,N,N,N,N,N,N,COUDERSPORT,PA,POTTER
16920,"ELKLAND, PA",813///,5,5,N,N,N,N,N,N,N,N,ELKLAND,PA,TIOGA
16922,"GALETON, PA",813///,4,3,N,N,N,N,N,N,N,N,GALETON,PA,POTTER
16925,"GILLETT, PA",813///,4,N,N,N,N,N,N,N,N,N,GILLETT,PA,BRADFORD
16928,"KNOXVILLE, PA",813///,3,N,N,N,N,N,N,N,N,N,KNOXVILLE,PA,TIOGA
16930,"LIBERTY, PA",813///,4,3,N,N,N,N,N,N,N,N,LIBERTY,PA,TIOGA
16933,"MANSFIELD, PA",813///,12,9,N,N,N,N,N,N,N,N,MANSFIELD,PA,TIOGA
16947,"TROY, PA",813///,10,8,N,N,N,N,N,N,N,N,TROY,PA,BRADFORD
16948,"ULYSSES, PA",813///,5,N,3,N,N,N,N,N,N,N,ULYSSES,PA,POTTER
16950,"WESTFIELD, PA",813///,4,3,N,N,N,N,N,N,N,N,WESTFIELD,PA,TIOGA
17002,"ALLENSVILLE, PA",813///,3,N,N,N,N,N,N,N,N,N,ALLENSVILLE,PA,MIFFLIN
17003,"ANNVILLE, PA",611///,4,N,N,N,N,N,N,N,N,N,ANNVILLE,PA,LEBANON
17003,"ANNVILLE, PA",813///,17,7,10,N,N,N,N,N,N,N,ANNVILLE,PA,LEBANON
17004,"BELLEVILLE, PA",611///,3,N,N,N,N,N,N,N,N,N,BELLEVILLE,PA,MIFFLIN
17004,"BELLEVILLE, PA",813///,11,7,N,N,N,N,N,N,N,N,BELLEVILLE,PA,MIFFLIN
17005,"BERRYSBURG, PA",813///,3,N,N,N,N,N,N,N,N,N,BERRYSBURG,PA,DAUPHIN
17006,"BLAIN, PA",813///,4,4,N,N,N,N,N,N,N,N,BLAIN,PA,PERRY
17007,"BOILING SPRINGS, PA",813///,7,3,3,N,N,N,N,N,N,N,BOILING SPRINGS,PA,CUMBERLAND
17009,"BURNHAM, PA",813///,4,N,N,N,N,N,N,N,N,N,BURNHAM,PA,MIFFLIN
17010,"CAMPBELLTOWN, PA",813///,3,N,N,N,N,N,N,N,N,N,CAMPBELLTOWN,PA,LEBANON
17011,"CAMP HILL, PA",611///,8,5,N,N,N,N,N,N,N,N,CAMP HILL,PA,CUMBERLAND
17011,"CAMP HILL, PA",813///,57,26,13,10,5,N,N,N,N,N,CAMP HILL,PA,CUMBERLAND
17013,"CARLISLE, PA",611///,11,4,3,3,N,N,N,N,N,N,CARLISLE,PA,CUMBERLAND
17013,"CARLISLE, PA",813///,54,30,15,6,N,N,N,N,N,N,CARLISLE,PA,CUMBERLAND
17015,"CARLISLE, PA",611///,4,N,N,N,N,N,N,N,N,N,CARLISLE,PA,CUMBERLAND
17015,"CARLISLE, PA",813///,12,7,3,N,N,N,N,N,N,N,CARLISLE,PA,CUMBERLAND
17017,"DALMATIA, PA",813///,3,N,N,N,N,N,N,N,N,N,DALMATIA,PA,NORTHUMBERLAND
17018,"DAUPHIN, PA",813///,8,8,N,N,N,N,N,N,N,N,DAUPHIN,PA,DAUPHIN
17019,"DILLSBURG, PA",813///,23,14,5,3,N,N,N,N,N,N,DILLSBURG,PA,YORK
17020,"DUNCANNON, PA",813///,11,4,7,N,N,N,N,N,N,N,DUNCANNON,PA,PERRY
17022,"ELIZABETHTOWN, PA",611///,5,N,N,N,N,N,N,N,N,N,ELIZABETHTOWN,PA,LANCASTER
17022,"ELIZABETHTOWN, PA",813///,34,20,5,8,N,N,N,N,N,N,ELIZABETHTOWN,PA,LANCASTER
17023,"ELIZABETHVILLE, PA",813///,5,N,3,N,N,N,N,N,N,N,ELIZABETHVILLE,PA,DAUPHIN
17025,"ENOLA, PA",611///,5,N,N,N,N,N,N,N,N,N,ENOLA,PA,CUMBERLAND
17025,"ENOLA, PA",813///,19,7,7,3,N,N,N,N,N,N,ENOLA,PA,CUMBERLAND
17026,"FREDERICKSBURG, PA",813///,4,3,N,N,N,N,N,N,N,N,FREDERICKSBURG,PA,LEBANON
17027,"GRANTHAM, PA",813///,4,N,N,N,N,N,N,N,N,N,GRANTHAM,PA,CUMBERLAND
17028,"GRANTVILLE, PA",813///,9,6,3,N,N,N,N,N,N,N,GRANTVILLE,PA,DAUPHIN
17030,"GRATZ, PA",813///,4,4,N,N,N,N,N,N,N,N,GRATZ,PA,DAUPHIN
17032,"HALIFAX, PA",813///,8,4,N,N,N,N,N,N,N,N,HALIFAX,PA,DAUPHIN
17033,"HERSHEY, PA",611///,6,3,N,N,N,N,N,N,N,N,HERSHEY,PA,DAUPHIN
17033,"HERSHEY, PA",813///,29,18,4,N,5,N,N,N,N,N,HERSHEY,PA,DAUPHIN
17034,"HIGHSPIRE, PA",813///,5,3,N,N,N,N,N,N,N,N,HIGHSPIRE,PA,DAUPHIN
17036,"HUMMELSTOWN, PA",611///,7,3,N,N,N,N,N,N,N,N,HUMMELSTOWN,PA,DAUPHIN
17036,"HUMMELSTOWN, PA",813///,25,19,N,4,N,N,N,N,N,N,HUMMELSTOWN,PA,DAUPHIN
17038,"JONESTOWN, PA",813///,10,4,3,N,N,N,N,N,N,N,JONESTOWN,PA,LEBANON
17042,"LEBANON, PA",611///,4,3,N,N,N,N,N,N,N,N,LEBANON,PA,LEBANON
17042,"LEBANON, PA",813///,55,36,12,6,N,N,N,N,N,N,LEBANON,PA,LEBANON
17043,"LEMOYNE, PA",611///,6,N,N,N,N,N,N,N,N,N,LEMOYNE,PA,CUMBERLAND
17043,"LEMOYNE, PA",813///,24,14,4,4,N,N,N,N,N,N,LEMOYNE,PA,CUMBERLAND
17044,"LEWISTOWN, PA",813///,33,22,7,N,N,N,N,N,N,N,LEWISTOWN,PA,MIFFLIN
17045,"LIVERPOOL, PA",813///,7,6,N,N,N,N,N,N,N,N,LIVERPOOL,PA,PERRY
17046,"LEBANON, PA",611///,5,N,N,N,N,N,N,N,N,N,LEBANON,PA,LEBANON
17046,"LEBANON, PA",813///,46,24,17,N,3,N,N,N,N,N,LEBANON,PA,LEBANON
17047,"LOYSVILLE, PA",813///,5,4,N,N,N,N,N,N,N,N,LOYSVILLE,PA,PERRY
17048,"LYKENS, PA",813///,8,8,N,N,N,N,N,N,N,N,LYKENS,PA,DAUPHIN
17049,"MC ALISTERVILLE, PA",813///,9,5,N,N,N,N,N,N,N,N,MC ALISTERVILLE,PA,JUNIATA
17050,"MECHANICSBURG, PA",611///,15,8,N,4,N,N,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
17050,"MECHANICSBURG, PA",813///,33,18,8,3,4,N,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
17051,"MC VEYTOWN, PA",813///,6,4,N,N,N,N,N,N,N,N,MC VEYTOWN,PA,MIFFLIN
17052,"MAPLETON DEPOT, PA",813///,5,5,N,N,N,N,N,N,N,N,MAPLETON DEPOT,PA,HUNTINGDON
17053,"MARYSVILLE, PA",813///,7,4,3,N,N,N,N,N,N,N,MARYSVILLE,PA,PERRY
17055,"MECHANICSBURG, PA",611///,13,7,N,3,N,N,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
17055,"MECHANICSBURG, PA",813///,49,23,9,8,6,3,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
17057,"MIDDLETOWN, PA",813///,30,19,7,3,N,N,N,N,N,N,MIDDLETOWN,PA,DAUPHIN
17059,"MIFFLINTOWN, PA",813///,19,10,6,N,N,N,N,N,N,N,MIFFLINTOWN,PA,JUNIATA
17061,"MILLERSBURG, PA",813///,16,9,5,N,N,N,N,N,N,N,MILLERSBURG,PA,DAUPHIN
17062,"MILLERSTOWN, PA",813///,8,6,N,N,N,N,N,N,N,N,MILLERSTOWN,PA,PERRY
17063,"MILROY, PA",813///,6,6,N,N,N,N,N,N,N,N,MILROY,PA,MIFFLIN
17064,"MOUNT GRETNA, PA",813///,3,N,N,N,N,N,N,N,N,N,MOUNT GRETNA,PA,LEBANON
17065,"MOUNT HOLLY SPRINGS, PA",813///,4,N,N,N,N,N,N,N,N,N,MOUNT HOLLY SPRINGS,PA,CUMBERLAND
17066,"MOUNT UNION, PA",813///,12,10,N,N,N,N,N,N,N,N,MOUNT UNION,PA,HUNTINGDON
17067,"MYERSTOWN, PA",611///,6,N,3,N,N,N,N,N,N,N,MYERSTOWN,PA,LEBANON
17067,"MYERSTOWN, PA",813///,23,9,7,3,4,N,N,N,N,N,MYERSTOWN,PA,LEBANON
17068,"NEW BLOOMFIELD, PA",813///,8,7,N,N,N,N,N,N,N,N,NEW BLOOMFIELD,PA,PERRY
17070,"NEW CUMBERLAND, PA",611///,3,N,N,N,N,N,N,N,N,N,NEW CUMBERLAND,PA,YORK
17070,"NEW CUMBERLAND, PA",813///,22,11,6,N,N,N,N,N,N,N,NEW CUMBERLAND,PA,YORK
17072,"NEW KINGSTOWN, PA",813///,4,N,3,N,N,N,N,N,N,N,NEW KINGSTOWN,PA,CUMBERLAND
17074,"NEWPORT, PA",611///,3,N,N,N,N,N,N,N,N,N,NEWPORT,PA,PERRY
17074,"NEWPORT, PA",813///,12,7,3,N,N,N,N,N,N,N,NEWPORT,PA,PERRY
17078,"PALMYRA, PA",611///,5,3,N,N,N,N,N,N,N,N,PALMYRA,PA,LEBANON
17078,"PALMYRA, PA",813///,22,10,8,N,N,N,N,N,N,N,PALMYRA,PA,LEBANON
17082,"PORT ROYAL, PA",813///,5,5,N,N,N,N,N,N,N,N,PORT ROYAL,PA,JUNIATA
17084,"REEDSVILLE, PA",813///,7,6,N,N,N,N,N,N,N,N,REEDSVILLE,PA,MIFFLIN
17086,"RICHFIELD, PA",813///,10,7,3,N,N,N,N,N,N,N,RICHFIELD,PA,JUNIATA
17087,"RICHLAND, PA",813///,9,6,N,N,N,N,N,N,N,N,RICHLAND,PA,LEBANON
17088,"SCHAEFFERSTOWN, PA",813///,4,3,N,N,N,N,N,N,N,N,SCHAEFFERSTOWN,PA,LEBANON
17090,"SHERMANS DALE, PA",813///,4,4,N,N,N,N,N,N,N,N,SHERMANS DALE,PA,PERRY
17094,"THOMPSONTOWN, PA",813///,6,4,N,N,N,N,N,N,N,N,THOMPSONTOWN,PA,JUNIATA
17098,"WILLIAMSTOWN, PA",813///,3,N,N,N,N,N,N,N,N,N,WILLIAMSTOWN,PA,DAUPHIN
17101,"HARRISBURG, PA",611///,13,4,N,N,4,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17101,"HARRISBURG, PA",813///,78,33,24,14,4,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17102,"HARRISBURG, PA",611///,8,5,N,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17102,"HARRISBURG, PA",813///,32,18,11,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17103,"HARRISBURG, PA",611///,5,N,N,N,3,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17103,"HARRISBURG, PA",813///,12,11,N,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17104,"HARRISBURG, PA",813///,17,10,5,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17105,"HARRISBURG, PA",813///,5,N,N,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17108,"HARRISBURG, PA",813///,4,N,N,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17109,"HARRISBURG, PA",611///,7,N,N,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17109,"HARRISBURG, PA",813///,40,17,12,6,3,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17110,"HARRISBURG, PA",611///,8,3,N,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17110,"HARRISBURG, PA",813///,79,47,11,11,8,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17111,"HARRISBURG, PA",611///,10,4,3,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17111,"HARRISBURG, PA",813///,48,23,11,7,N,4,N,N,N,N,HARRISBURG,PA,DAUPHIN
17112,"HARRISBURG, PA",611///,21,11,3,4,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17112,"HARRISBURG, PA",813///,53,29,14,4,6,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17113,"HARRISBURG, PA",813///,21,14,5,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17201,"CHAMBERSBURG, PA",611///,10,3,3,N,N,N,N,N,N,N,CHAMBERSBURG,PA,FRANKLIN
17201,"CHAMBERSBURG, PA",813///,53,26,14,7,6,N,N,N,N,N,CHAMBERSBURG,PA,FRANKLIN
17202,"CHAMBERSBURG, PA",611///,4,N,N,N,N,N,N,N,N,N,CHAMBERSBURG,PA,FRANKLIN
17202,"CHAMBERSBURG, PA",813///,30,22,5,3,N,N,N,N,N,N,CHAMBERSBURG,PA,FRANKLIN
17214,"BLUE RIDGE SUMMIT, PA",813///,3,3,N,N,N,N,N,N,N,N,BLUE RIDGE SUMMIT,PA,FRANKLIN
17222,"FAYETTEVILLE, PA",813///,9,8,N,N,N,N,N,N,N,N,FAYETTEVILLE,PA,FRANKLIN
17224,"FORT LOUDON, PA",813///,4,3,N,N,N,N,N,N,N,N,FORT LOUDON,PA,FRANKLIN
17225,"GREENCASTLE, PA",611///,4,3,N,N,N,N,N,N,N,N,GREENCASTLE,PA,FRANKLIN
17225,"GREENCASTLE, PA",813///,29,20,6,N,N,N,N,N,N,N,GREENCASTLE,PA,FRANKLIN
17228,"HARRISONVILLE, PA",813///,4,N,N,N,N,N,N,N,N,N,HARRISONVILLE,PA,FULTON
17233,"MC CONNELLSBURG, PA",813///,11,6,4,N,N,N,N,N,N,N,MC CONNELLSBURG,PA,FULTON
17235,"MARION, PA",813///,3,3,N,N,N,N,N,N,N,N,MARION,PA,FRANKLIN
17236,"MERCERSBURG, PA",813///,11,8,N,N,N,N,N,N,N,N,MERCERSBURG,PA,FRANKLIN
17240,"NEWBURG, PA",813///,4,N,N,N,N,N,N,N,N,N,NEWBURG,PA,CUMBERLAND
17241,"NEWVILLE, PA",813///,22,16,4,N,N,N,N,N,N,N,NEWVILLE,PA,CUMBERLAND
17243,"ORBISONIA, PA",813///,4,3,N,N,N,N,N,N,N,N,ORBISONIA,PA,HUNTINGDON
17252,"SAINT THOMAS, PA",813///,6,3,N,N,N,N,N,N,N,N,SAINT THOMAS,PA,FRANKLIN
17254,"SCOTLAND, PA",813///,3,N,N,N,N,N,N,N,N,N,SCOTLAND,PA,FRANKLIN
17257,"SHIPPENSBURG, PA",611///,4,N,N,N,N,N,N,N,N,N,SHIPPENSBURG,PA,CUMBERLAND
17257,"SHIPPENSBURG, PA",813///,32,17,9,4,N,N,N,N,N,N,SHIPPENSBURG,PA,CUMBERLAND
17263,"STATE LINE, PA",813///,3,3,N,N,N,N,N,N,N,N,STATE LINE,PA,FRANKLIN
17264,"THREE SPRINGS, PA",813///,3,3,N,N,N,N,N,N,N,N,THREE SPRINGS,PA,HUNTINGDON
17267,"WARFORDSBURG, PA",813///,3,3,N,N,N,N,N,N,N,N,WARFORDSBURG,PA,FULTON
17268,"WAYNESBORO, PA",611///,6,N,N,4,N,N,N,N,N,N,WAYNESBORO,PA,FRANKLIN
17268,"WAYNESBORO, PA",813///,40,21,9,7,3,N,N,N,N,N,WAYNESBORO,PA,FRANKLIN
17301,"ABBOTTSTOWN, PA",813///,6,N,N,N,N,N,N,N,N,N,ABBOTTSTOWN,PA,ADAMS
17302,"AIRVILLE, PA",813///,7,5,N,N,N,N,N,N,N,N,AIRVILLE,PA,YORK
17306,"BENDERSVILLE, PA",813///,3,3,N,N,N,N,N,N,N,N,BENDERSVILLE,PA,ADAMS
17307,"BIGLERVILLE, PA",813///,9,7,N,N,N,N,N,N,N,N,BIGLERVILLE,PA,ADAMS
17309,"BROGUE, PA",813///,3,3,N,N,N,N,N,N,N,N,BROGUE,PA,YORK
17311,"CODORUS, PA",813///,4,3,N,N,N,N,N,N,N,N,CODORUS,PA,YORK
17313,"DALLASTOWN, PA",813///,13,6,3,N,N,N,N,N,N,N,DALLASTOWN,PA,YORK
17314,"DELTA, PA",813///,8,3,4,N,N,N,N,N,N,N,DELTA,PA,YORK
17315,"DOVER, PA",813///,18,10,3,N,3,N,N,N,N,N,DOVER,PA,YORK
17316,"EAST BERLIN, PA",813///,8,3,3,N,N,N,N,N,N,N,EAST BERLIN,PA,ADAMS
17319,"ETTERS, PA",813///,8,6,N,N,N,N,N,N,N,N,ETTERS,PA,YORK
17320,"FAIRFIELD, PA",813///,6,4,N,N,N,N,N,N,N,N,FAIRFIELD,PA,ADAMS
17322,"FELTON, PA",813///,7,5,N,N,N,N,N,N,N,N,FELTON,PA,YORK
17324,"GARDNERS, PA",813///,6,5,N,N,N,N,N,N,N,N,GARDNERS,PA,ADAMS
17325,"GETTYSBURG, PA",611///,14,8,N,N,N,N,N,N,N,N,GETTYSBURG,PA,ADAMS
17325,"GETTYSBURG, PA",813///,51,26,14,8,3,N,N,N,N,N,GETTYSBURG,PA,ADAMS
17327,"GLEN ROCK, PA",813///,14,11,N,N,N,N,N,N,N,N,GLEN ROCK,PA,YORK
17331,"HANOVER, PA",611///,11,7,N,N,N,N,N,N,N,N,HANOVER,PA,YORK
17331,"HANOVER, PA",813///,58,24,16,15,3,N,N,N,N,N,HANOVER,PA,YORK
17339,"LEWISBERRY, PA",813///,5,4,N,N,N,N,N,N,N,N,LEWISBERRY,PA,YORK
17340,"LITTLESTOWN, PA",813///,12,5,7,N,N,N,N,N,N,N,LITTLESTOWN,PA,ADAMS
17344,"MC SHERRYSTOWN, PA",813///,7,N,N,N,N,N,N,N,N,N,MC SHERRYSTOWN,PA,ADAMS
17345,"MANCHESTER, PA",813///,7,4,N,N,N,N,N,N,N,N,MANCHESTER,PA,YORK
17347,"MOUNT WOLF, PA",813///,9,5,3,N,N,N,N,N,N,N,MOUNT WOLF,PA,YORK
17349,"NEW FREEDOM, PA",611///,4,N,N,N,N,N,N,N,N,N,NEW FREEDOM,PA,YORK
17349,"NEW FREEDOM, PA",813///,10,5,3,N,N,N,N,N,N,N,NEW FREEDOM,PA,YORK
17350,"NEW OXFORD, PA",813///,13,9,3,N,N,N,N,N,N,N,NEW OXFORD,PA,ADAMS
17353,"ORRTANNA, PA",813///,5,4,N,N,N,N,N,N,N,N,ORRTANNA,PA,ADAMS
17356,"RED LION, PA",813///,25,17,N,5,N,N,N,N,N,N,RED LION,PA,YORK
17360,"SEVEN VALLEYS, PA",813///,10,9,N,N,N,N,N,N,N,N,SEVEN VALLEYS,PA,YORK
17361,"SHREWSBURY, PA",813///,6,N,N,N,N,N,N,N,N,N,SHREWSBURY,PA,YORK
17362,"SPRING GROVE, PA",813///,18,7,7,N,N,N,N,N,N,N,SPRING GROVE,PA,YORK
17363,"STEWARTSTOWN, PA",813///,7,5,N,N,N,N,N,N,N,N,STEWARTSTOWN,PA,YORK
17364,"THOMASVILLE, PA",813///,4,N,N,N,N,N,N,N,N,N,THOMASVILLE,PA,YORK
17365,"WELLSVILLE, PA",813///,3,N,N,N,N,N,N,N,N,N,WELLSVILLE,PA,YORK
17366,"WINDSOR, PA",813///,5,4,N,N,N,N,N,N,N,N,WINDSOR,PA,YORK
17368,"WRIGHTSVILLE, PA",813///,11,7,4,N,N,N,N,N,N,N,WRIGHTSVILLE,PA,YORK
17370,"YORK HAVEN, PA",813///,4,4,N,N,N,N,N,N,N,N,YORK HAVEN,PA,YORK
17372,"YORK SPRINGS, PA",813///,7,6,N,N,N,N,N,N,N,N,YORK SPRINGS,PA,ADAMS
17401,"YORK, PA",611///,9,3,N,N,N,N,N,N,N,N,YORK,PA,YORK
17401,"YORK, PA",813///,32,22,3,6,N,N,N,N,N,N,YORK,PA,YORK
17402,"YORK, PA",611///,14,3,5,4,N,N,N,N,N,N,YORK,PA,YORK
17402,"YORK, PA",813///,44,27,9,5,3,N,N,N,N,N,YORK,PA,YORK
17403,"YORK, PA",611///,13,3,3,4,N,N,N,N,N,N,YORK,PA,YORK
17403,"YORK, PA",813///,39,20,12,7,N,N,N,N,N,N,YORK,PA,YORK
17404,"YORK, PA",611///,4,N,N,N,N,N,N,N,N,N,YORK,PA,YORK
17404,"YORK, PA",813///,37,14,13,6,4,N,N,N,N,N,YORK,PA,YORK
17406,"YORK, PA",611///,5,3,N,N,N,N,N,N,N,N,YORK,PA,YORK
17406,"YORK, PA",813///,26,15,8,N,N,N,N,N,N,N,YORK,PA,YORK
17407,"YORK, PA",813///,4,N,N,N,N,N,N,N,N,N,YORK,PA,YORK
17408,"YORK, PA",813///,18,8,5,N,4,N,N,N,N,N,YORK,PA,YORK
17501,"AKRON, PA",813///,15,10,N,N,N,N,N,N,N,N,AKRON,PA,LANCASTER
17502,"BAINBRIDGE, PA",813///,5,5,N,N,N,N,N,N,N,N,BAINBRIDGE,PA,LANCASTER
17509,"CHRISTIANA, PA",813///,7,4,N,N,N,N,N,N,N,N,CHRISTIANA,PA,LANCASTER
17512,"COLUMBIA, PA",611///,3,N,N,N,N,N,N,N,N,N,COLUMBIA,PA,LANCASTER
17512,"COLUMBIA, PA",813///,29,19,7,3,N,N,N,N,N,N,COLUMBIA,PA,LANCASTER
17516,"CONESTOGA, PA",813///,6,5,N,N,N,N,N,N,N,N,CONESTOGA,PA,LANCASTER
17517,"DENVER, PA",813///,12,4,7,N,N,N,N,N,N,N,DENVER,PA,LANCASTER
17519,"EAST EARL, PA",813///,11,6,3,N,N,N,N,N,N,N,EAST EARL,PA,LANCASTER
17520,"EAST PETERSBURG, PA",813///,6,N,5,N,N,N,N,N,N,N,EAST PETERSBURG,PA,LANCASTER
17522,"EPHRATA, PA",611///,8,5,N,N,N,N,N,N,N,N,EPHRATA,PA,LANCASTER
17522,"EPHRATA, PA",813///,57,26,15,12,4,N,N,N,N,N,EPHRATA,PA,LANCASTER
17527,"GAP, PA",611///,3,N,N,N,N,N,N,N,N,N,GAP,PA,LANCASTER
17527,"GAP, PA",813///,12,9,N,N,N,N,N,N,N,N,GAP,PA,LANCASTER
17529,"GORDONVILLE, PA",813///,5,N,N,N,N,N,N,N,N,N,GORDONVILLE,PA,LANCASTER
17535,"KINZERS, PA",813///,3,3,N,N,N,N,N,N,N,N,KINZERS,PA,LANCASTER
17536,"KIRKWOOD, PA",813///,4,4,N,N,N,N,N,N,N,N,KIRKWOOD,PA,LANCASTER
17538,"LANDISVILLE, PA",813///,10,6,3,N,N,N,N,N,N,N,LANDISVILLE,PA,LANCASTER
17540,"LEOLA, PA",813///,14,5,9,N,N,N,N,N,N,N,LEOLA,PA,LANCASTER
17543,"LITITZ, PA",611///,17,8,4,N,N,N,N,N,N,N,LITITZ,PA,LANCASTER
17543,"LITITZ, PA",813///,50,30,5,12,N,N,N,N,N,N,LITITZ,PA,LANCASTER
17545,"MANHEIM, PA",611///,6,3,N,N,N,N,N,N,N,N,MANHEIM,PA,LANCASTER
17545,"MANHEIM, PA",813///,36,19,9,4,3,N,N,N,N,N,MANHEIM,PA,LANCASTER
17547,"MARIETTA, PA",813///,10,5,3,N,N,N,N,N,N,N,MARIETTA,PA,LANCASTER
17551,"MILLERSVILLE, PA",813///,14,8,3,N,N,N,N,N,N,N,MILLERSVILLE,PA,LANCASTER
17552,"MOUNT JOY, PA",611///,5,N,N,N,N,N,N,N,N,N,MOUNT JOY,PA,LANCASTER
17552,"MOUNT JOY, PA",813///,28,15,10,N,N,N,N,N,N,N,MOUNT JOY,PA,LANCASTER
17554,"MOUNTVILLE, PA",813///,7,4,3,N,N,N,N,N,N,N,MOUNTVILLE,PA,LANCASTER
17555,"NARVON, PA",813///,3,N,N,N,N,N,N,N,N,N,NARVON,PA,LANCASTER
17557,"NEW HOLLAND, PA",611///,3,N,N,N,N,N,N,N,N,N,NEW HOLLAND,PA,LANCASTER
17557,"NEW HOLLAND, PA",813///,26,10,8,5,3,N,N,N,N,N,NEW HOLLAND,PA,LANCASTER
17560,"NEW PROVIDENCE, PA",813///,3,N,N,N,N,N,N,N,N,N,NEW PROVIDENCE,PA,LANCASTER
17562,"PARADISE, PA",813///,8,N,3,N,N,N,N,N,N,N,PARADISE,PA,LANCASTER
17563,"PEACH BOTTOM, PA",813///,4,4,N,N,N,N,N,N,N,N,PEACH BOTTOM,PA,LANCASTER
17566,"QUARRYVILLE, PA",813///,20,9,5,4,N,N,N,N,N,N,QUARRYVILLE,PA,LANCASTER
17567,"REAMSTOWN, PA",813///,5,N,N,N,N,N,N,N,N,N,REAMSTOWN,PA,LANCASTER
17569,"REINHOLDS, PA",813///,12,7,3,N,N,N,N,N,N,N,REINHOLDS,PA,LANCASTER
17572,"RONKS, PA",813///,5,3,N,N,N,N,N,N,N,N,RONKS,PA,LANCASTER
17578,"STEVENS, PA",813///,4,N,N,N,N,N,N,N,N,N,STEVENS,PA,LANCASTER
17579,"STRASBURG, PA",813///,8,3,3,N,N,N,N,N,N,N,STRASBURG,PA,LANCASTER
17581,"TERRE HILL, PA",813///,3,N,N,N,N,N,N,N,N,N,TERRE HILL,PA,LANCASTER
17582,"WASHINGTON BORO, PA",813///,5,4,N,N,N,N,N,N,N,N,WASHINGTON BORO,PA,LANCASTER
17584,"WILLOW STREET, PA",611///,3,N,N,N,N,N,N,N,N,N,WILLOW STREET,PA,LANCASTER
17584,"WILLOW STREET, PA",813///,9,7,N,N,N,N,N,N,N,N,WILLOW STREET,PA,LANCASTER
17601,"LANCASTER, PA",611///,27,7,4,4,8,N,N,N,N,N,LANCASTER,PA,LANCASTER
17601,"LANCASTER, PA",813///,76,43,12,11,7,N,N,N,N,N,LANCASTER,PA,LANCASTER
17602,"LANCASTER, PA",611///,14,4,3,3,N,N,N,N,N,N,LANCASTER,PA,LANCASTER
17602,"LANCASTER, PA",813///,69,39,16,7,7,N,N,N,N,N,LANCASTER,PA,LANCASTER
17603,"LANCASTER, PA",611///,26,12,3,5,N,N,N,N,N,N,LANCASTER,PA,LANCASTER
17603,"LANCASTER, PA",813///,90,50,23,10,6,N,N,N,N,N,LANCASTER,PA,LANCASTER
